Date,Round,Match,Home,Away,CompetitionID,MatchID
2026-02-12,3,Fluminense 1-0 Botafogo,Fluminense,Botafogo,752zalnunu0zkdfbbm915kys4,cx1gg4b80dh0ffb7aiu8qxlp0
2026-02-12,3,Athletico Paranaense 2-1 Santos,Athletico Paranaense,Santos,752zalnunu0zkdfbbm915kys4,d0m65v8ef6kr49oendglubitw
2026-02-11,3,São Paulo 2-0 Grêmio,São Paulo,Grêmio,752zalnunu0zkdfbbm915kys4,cy3rapvvia3y1s6nrg776z85w
2026-02-11,3,Vasco da Gama 0-1 Bahia,Vasco da Gama,Bahia,752zalnunu0zkdfbbm915kys4,cxlgi3xoy9ni9amvg58xtlz4k
2026-02-11,3,Atlético Mineiro 3-3 Remo,Atlético Mineiro,Remo,752zalnunu0zkdfbbm915kys4,czm5z3uwlse1w93s831lams5w
2026-02-11,3,Chapecoense 3-3 Coritiba,Chapecoense,Coritiba,752zalnunu0zkdfbbm915kys4,d1m0guhs75k0vu39dg7qoanmc
2026-02-11,3,Mirassol 2-2 Cruzeiro,Mirassol,Cruzeiro,752zalnunu0zkdfbbm915kys4,cz4b63wy34ag73ethvpgchses
2026-02-10,3,Vitória 1-2 Flamengo,Vitória,Flamengo,752zalnunu0zkdfbbm915kys4,d146tmsywwrkst5dczcaqu80k
2026-02-05,2,Cruzeiro 1-2 Coritiba,Cruzeiro,Coritiba,752zalnunu0zkdfbbm915kys4,cuf520oqbkl37ej27qou1jk7o
2026-02-05,2,Vasco da Gama 1-1 Chapecoense,Vasco da Gama,Chapecoense,752zalnunu0zkdfbbm915kys4,cshcgc56d7fbh7xz9lpm32s5w
2026-02-05,2,Bahia 1-1 Fluminense,Bahia,Fluminense,752zalnunu0zkdfbbm915kys4,cvxoyk2ji7tknzn04vx6bcx78
2026-02-04,2,Grêmio 5-3 Botafogo,Grêmio,Botafogo,752zalnunu0zkdfbbm915kys4,cuwj2tjkj1y8fgqxlyrrjab6c
2026-02-04,2,Palmeiras 5-1 Vitória,Palmeiras,Vitória,752zalnunu0zkdfbbm915kys4,ctfxtq7k5w8zjencto9dl3rbo
2026-02-04,2,Remo 2-2 Mirassol,Remo,Mirassol,752zalnunu0zkdfbbm915kys4,cwjq3w0g84d1zpux6hg7mv6s4
2026-02-04,2,Santos 1-1 São Paulo,Santos,São Paulo,752zalnunu0zkdfbbm915kys4,csym4b17ki7gzkn9o70x6z9qs
2026-02-04,2,RB Bragantino 1-0 Atlético Mineiro,RB Bragantino,Atlético Mineiro,752zalnunu0zkdfbbm915kys4,ctxf8svk6tz0ka702tx0wiqdw
2026-02-04,2,Flamengo 1-1 Internacional,Flamengo,Internacional,752zalnunu0zkdfbbm915kys4,cryc4x8xqt6qinzjv9mo2yfpw
2026-01-29,1,Botafogo 4-0 Cruzeiro,Botafogo,Cruzeiro,752zalnunu0zkdfbbm915kys4,cmtg96apwwyl07ky16e4dyn10
2026-01-29,1,Mirassol 2-1 Vasco da Gama,Mirassol,Vasco da Gama,752zalnunu0zkdfbbm915kys4,cokai9ytmo6pxbm8kh8688mxg
2026-01-28,1,São Paulo 2-1 Flamengo,São Paulo,Flamengo,752zalnunu0zkdfbbm915kys4,cnfpb956viiqeiym8e67sxfro
2026-01-28,1,Chapecoense 4-2 Santos,Chapecoense,Santos,752zalnunu0zkdfbbm915kys4,crh0ajp0tv0nfec57m1277ris
2026-01-28,1,Corinthians 1-2 Bahia,Corinthians,Bahia,752zalnunu0zkdfbbm915kys4,co017e0xjc14qa5kgk9e2th5g
2026-01-28,1,Fluminense 2-1 Grêmio,Fluminense,Grêmio,752zalnunu0zkdfbbm915kys4,cm3ok75bug05txoixubwwl0k4
2026-01-28,1,Vitória 2-0 Remo,Vitória,Remo,752zalnunu0zkdfbbm915kys4,cqu0i2zwz7nfh63q3ky8ia49g
2026-01-28,1,Coritiba 0-1 RB Bragantino,Coritiba,RB Bragantino,752zalnunu0zkdfbbm915kys4,cq9j621mcxmxtl5mq7jnayuqc
2026-01-28,1,Internacional 0-1 Athletico Paranaense,Internacional,Athletico Paranaense,752zalnunu0zkdfbbm915kys4,cpp2quazjtygg70wo65c9q590
2026-01-28,1,Atlético Mineiro 2-2 Palmeiras,Atlético Mineiro,Palmeiras,752zalnunu0zkdfbbm915kys4,cp4s334stfvoct7o5j09cf1n8
