Date,Round,Match,Home,Away,CompetitionID,MatchID
2026-03-02,1,Busan IPark 1-1 Seongnam,Busan IPark,Seongnam,aqzfod554aa202i8pjkt4ou1g,dcgwdq3hq11yaw0646h8t5el0
2026-03-02,1,Chungnam Asan 3-2 Paju Frontier,Chungnam Asan,Paju Frontier,aqzfod554aa202i8pjkt4ou1g,dbv3j0k28z7h9hnzo9freu6fo
2026-03-01,1,Gyeongnam 1-4 Jeonnam Dragons,Gyeongnam,Jeonnam Dragons,aqzfod554aa202i8pjkt4ou1g,db8v16d7yuyxrd8h01qhs7l04
2026-03-01,1,Chungbuk Cheongju 1-4 Suwon,Chungbuk Cheongju,Suwon,aqzfod554aa202i8pjkt4ou1g,dampcp7xb3mkp44uce6kmr1g4
2026-03-01,1,Daegu 1-0 Hwaseong,Daegu,Hwaseong,aqzfod554aa202i8pjkt4ou1g,da0qbncb7rzk7iwvd1ldthrf8
2026-03-01,1,Yongin 2-2 Cheonan City,Yongin,Cheonan City,aqzfod554aa202i8pjkt4ou1g,d9eosi1arbstubdghqh9gsmqc
2026-02-28,1,Suwon Bluewings 2-1 Seoul E-Land,Suwon Bluewings,Seoul E-Land,aqzfod554aa202i8pjkt4ou1g,d8re0sdivgnrk5l49qq2j3eac
2026-02-28,1,Gimhae City 1-4 Ansan Greeners,Gimhae City,Ansan Greeners,aqzfod554aa202i8pjkt4ou1g,d82cr2kz2vmyskhrunwd39kb8
