Date,Round,Match,Home,Away,CompetitionID,MatchID
2026-01-15,13,Al Wakrah 0-2 Al Duhail,Al Wakrah,Al Duhail,9f2wvj7e1r8lndgbf9ae1oavo,b8deg6mxwx8kzb58rlsvg2ln8
2026-01-08,12,Qatar SC 2-3 Al Sadd,Qatar SC,Al Sadd,9f2wvj7e1r8lndgbf9ae1oavo,b7tlh06suq7ivi6p2b6dr8wlw
2026-01-08,12,Al Shahaniya 0-0 Al Duhail,Al Shahaniya,Al Duhail,9f2wvj7e1r8lndgbf9ae1oavo,b76tize8cva8qaye211xijnys
2026-01-07,12,Al Wakrah 0-1 Al Arabi,Al Wakrah,Al Arabi,9f2wvj7e1r8lndgbf9ae1oavo,b6lfo8vdvhthpdyikill5d5hw
2026-01-07,12,Al Ahli 4-2 Al Shamal,Al Ahli,Al Shamal,9f2wvj7e1r8lndgbf9ae1oavo,b5yx49llpeak0tsw7fhaerqqc
2026-01-06,12,Al Sailiya 1-3 Al Rayyan,Al Sailiya,Al Rayyan,9f2wvj7e1r8lndgbf9ae1oavo,b5b2pf1xsb4b75i5ir0t8zp5g
2026-01-06,12,Umm Salal 2-3 Al Gharafa,Umm Salal,Al Gharafa,9f2wvj7e1r8lndgbf9ae1oavo,b4kx98w5xzm9wpu81hoespwr8
2025-12-29,11,Al Ahli 0-3 Umm Salal,Al Ahli,Umm Salal,9f2wvj7e1r8lndgbf9ae1oavo,e4ap9zhjmgcdynq0i4werglxw
2025-12-29,11,Al Shamal 0-3 Al Sadd,Al Shamal,Al Sadd,9f2wvj7e1r8lndgbf9ae1oavo,e1ydpv5h20vbtk7vo9zo1tyqc
2025-12-28,11,Al Arabi 2-2 Al Rayyan,Al Arabi,Al Rayyan,9f2wvj7e1r8lndgbf9ae1oavo,e2f79b5hl5e1bj764fs379rf8
2025-12-28,11,Al Duhail 1-0 Qatar SC,Al Duhail,Qatar SC,9f2wvj7e1r8lndgbf9ae1oavo,e3tqu61hk32pwo0ynvxsea51w
2025-12-28,11,Al Sailiya 0-0 Al Wakrah,Al Sailiya,Al Wakrah,9f2wvj7e1r8lndgbf9ae1oavo,e3cxqppm29iebymxixlms249g
2025-12-27,11,Al Shahaniya 3-0 Al Gharafa,Al Shahaniya,Al Gharafa,9f2wvj7e1r8lndgbf9ae1oavo,e2w4grj1az17p14uqnzn216ok
2025-11-23,10,Qatar SC 1-5 Al Arabi,Qatar SC,Al Arabi,9f2wvj7e1r8lndgbf9ae1oavo,e12cqtisx01vp315oc5bb0p3o
2025-11-23,10,Al Shamal 4-0 Al Shahaniya,Al Shamal,Al Shahaniya,9f2wvj7e1r8lndgbf9ae1oavo,e1hklftv6kere687yczkmnsic
2025-11-22,10,Al Sadd 3-1 Al Sailiya,Al Sadd,Al Sailiya,9f2wvj7e1r8lndgbf9ae1oavo,dzcp5oy8ivcxzphcd61sxbytw
2025-11-22,10,Umm Salal 1-2 Al Rayyan,Umm Salal,Al Rayyan,9f2wvj7e1r8lndgbf9ae1oavo,dzt63230zyi3iwegtro6ke6tw
2025-11-21,10,Al Gharafa 1-0 Al Wakrah,Al Gharafa,Al Wakrah,9f2wvj7e1r8lndgbf9ae1oavo,e0869y8gnrn4mcp2n98ivmgwk
2025-11-21,10,Al Duhail 2-3 Al Ahli,Al Duhail,Al Ahli,9f2wvj7e1r8lndgbf9ae1oavo,e0n6lxgg8a6bn0ivjalito5ck
2025-11-09,7,Al Arabi 1-0 Al Ahli,Al Arabi,Al Ahli,9f2wvj7e1r8lndgbf9ae1oavo,draim9in0fotik6smrj4ponis
2025-11-09,7,Al Shahaniya 1-5 Al Rayyan,Al Shahaniya,Al Rayyan,9f2wvj7e1r8lndgbf9ae1oavo,drr02h5ye4g0ct3kj3y6i9gk4
2025-11-08,7,Al Duhail 2-2 Al Sailiya,Al Duhail,Al Sailiya,9f2wvj7e1r8lndgbf9ae1oavo,dt7tc1edrlv28nmu9hjty6590
2025-11-08,7,Umm Salal 3-8 Al Sadd,Umm Salal,Al Sadd,9f2wvj7e1r8lndgbf9ae1oavo,dqtsodk3m2n4owi18x8mmz8yc
2025-11-07,7,Al Gharafa 2-1 Qatar SC,Al Gharafa,Qatar SC,9f2wvj7e1r8lndgbf9ae1oavo,dsq4qaniz8f5o40t1brxfdpn8
2025-11-07,7,Al Shamal 2-2 Al Wakrah,Al Shamal,Al Wakrah,9f2wvj7e1r8lndgbf9ae1oavo,ds8kn9bn5l5ojrb9ff7o2i710
2025-11-01,9,Umm Salal 0-5 Al Shamal,Umm Salal,Al Shamal,9f2wvj7e1r8lndgbf9ae1oavo,dyxpexsz2e90r6a7wrk94okk4
2025-11-01,9,Al Sailiya 1-2 Al Ahli,Al Sailiya,Al Ahli,9f2wvj7e1r8lndgbf9ae1oavo,dygrg7i3h5hvca4hd82zyta1g
2025-10-31,9,Al Wakrah 1-0 Qatar SC,Al Wakrah,Qatar SC,9f2wvj7e1r8lndgbf9ae1oavo,dxz4j5vemdlydt742qa7otlhw
2025-10-31,9,Al Arabi 2-0 Al Shahaniya,Al Arabi,Al Shahaniya,9f2wvj7e1r8lndgbf9ae1oavo,dxiep58r5oc4f0aij8gfzqwic
2025-10-30,9,Al Sadd 5-1 Al Rayyan,Al Sadd,Al Rayyan,9f2wvj7e1r8lndgbf9ae1oavo,dwkohvjnc7du58ogatu609k44
2025-10-30,9,Al Gharafa 3-1 Al Duhail,Al Gharafa,Al Duhail,9f2wvj7e1r8lndgbf9ae1oavo,dx1h9gx8woatf3153o1sray38
2025-10-26,8,Al Wakrah 0-2 Al Rayyan,Al Wakrah,Al Rayyan,9f2wvj7e1r8lndgbf9ae1oavo,du7wg3hsxlclga9gbvaof9990
2025-10-26,8,Al Shahaniya 0-1 Al Sailiya,Al Shahaniya,Al Sailiya,9f2wvj7e1r8lndgbf9ae1oavo,dw3u5aep0vsvmnaovaalkj4lw
2025-10-26,8,Qatar SC 2-1 Umm Salal,Qatar SC,Umm Salal,9f2wvj7e1r8lndgbf9ae1oavo,dvn5nuzbg23x8rck49l3is1sk
2025-10-25,8,Al Sadd 1-3 Al Arabi,Al Sadd,Al Arabi,9f2wvj7e1r8lndgbf9ae1oavo,dtoj0iydtiikhahkkspd2c45w
2025-10-25,8,Al Duhail 2-0 Al Shamal,Al Duhail,Al Shamal,9f2wvj7e1r8lndgbf9ae1oavo,dv5ivjtzfa1cok2wc1quedvdg
2025-10-25,8,Al Ahli 1-3 Al Gharafa,Al Ahli,Al Gharafa,9f2wvj7e1r8lndgbf9ae1oavo,duoryh3l0auf3mxqmzda5q7mc
2025-09-27,6,Qatar SC 1-1 Al Shamal,Qatar SC,Al Shamal,9f2wvj7e1r8lndgbf9ae1oavo,dpuyd53wykhb797y13ewxyyvo
2025-09-27,6,Al Sailiya 4-0 Al Arabi,Al Sailiya,Al Arabi,9f2wvj7e1r8lndgbf9ae1oavo,dqc769mh7t4s7agwxmb6lx250
2025-09-26,6,Al Shahaniya 1-2 Al Ahli,Al Shahaniya,Al Ahli,9f2wvj7e1r8lndgbf9ae1oavo,doxt66mf7cu99wk73j1yhaiok
2025-09-26,6,Al Wakrah 3-2 Umm Salal,Al Wakrah,Umm Salal,9f2wvj7e1r8lndgbf9ae1oavo,dpeg4kp9uiv55nrepfw30cs9g
2025-09-25,6,Al Sadd 0-0 Al Duhail,Al Sadd,Al Duhail,9f2wvj7e1r8lndgbf9ae1oavo,dnysa9woderza42rewfs1efbo
2025-09-25,6,Al Rayyan 2-3 Al Gharafa,Al Rayyan,Al Gharafa,9f2wvj7e1r8lndgbf9ae1oavo,doh1jqgdzi3vqkm3i8a6l1jis
2025-09-21,5,Qatar SC 1-0 Al Shahaniya,Qatar SC,Al Shahaniya,9f2wvj7e1r8lndgbf9ae1oavo,dni9sycrbohw1qo4oqv5l6x3o
2025-09-21,5,Al Ahli 0-3 Al Rayyan,Al Ahli,Al Rayyan,9f2wvj7e1r8lndgbf9ae1oavo,dlo6jde71zcdw0k4xkn3tpj4k
2025-09-21,5,Umm Salal 2-1 Al Sailiya,Umm Salal,Al Sailiya,9f2wvj7e1r8lndgbf9ae1oavo,dn1ubvzqg6fbzewihf2kflzis
2025-09-20,5,Al Sadd 2-2 Al Wakrah,Al Sadd,Al Wakrah,9f2wvj7e1r8lndgbf9ae1oavo,dl7husfhqzsw0ej4jjfwo3i1g
2025-09-20,5,Al Arabi 1-8 Al Duhail,Al Arabi,Al Duhail,9f2wvj7e1r8lndgbf9ae1oavo,dmlcbj3otdzvizornfm5bkems
2025-09-20,5,Al Shamal 0-0 Al Gharafa,Al Shamal,Al Gharafa,9f2wvj7e1r8lndgbf9ae1oavo,dm4l7cbqcz6d2q8vg779xfjmc
2025-09-13,4,Al Rayyan 1-1 Qatar SC,Al Rayyan,Qatar SC,9f2wvj7e1r8lndgbf9ae1oavo,dkqxt9x7269idt112fbe8k4yc
2025-09-13,4,Al Shamal 3-2 Al Arabi,Al Shamal,Al Arabi,9f2wvj7e1r8lndgbf9ae1oavo,dkag93j3bg34eoowqde5lh6vo
2025-09-13,4,Al Ahli 5-3 Al Wakrah,Al Ahli,Al Wakrah,9f2wvj7e1r8lndgbf9ae1oavo,dju1x1on7exkp3g067lx5hgd0
2025-09-12,4,Al Duhail 4-2 Umm Salal,Al Duhail,Umm Salal,9f2wvj7e1r8lndgbf9ae1oavo,djdiarbllwk58zu93kjo84gt0
2025-09-12,4,Al Gharafa 2-0 Al Sailiya,Al Gharafa,Al Sailiya,9f2wvj7e1r8lndgbf9ae1oavo,diwyyekercuoy9oxomh3e7pck
2025-09-12,4,Al Shahaniya 1-0 Al Sadd,Al Shahaniya,Al Sadd,9f2wvj7e1r8lndgbf9ae1oavo,dielqb2ll56exnj8stlzdewpg
2025-08-30,3,Qatar SC 2-0 Al Ahli,Qatar SC,Al Ahli,9f2wvj7e1r8lndgbf9ae1oavo,dhxz62b06ckh2fwo3e01ilic4
2025-08-30,3,Al Sailiya 1-2 Al Shamal,Al Sailiya,Al Shamal,9f2wvj7e1r8lndgbf9ae1oavo,dhhkh0bshgds75crwxjgaw0t0
2025-08-29,3,Al Shahaniya 0-1 Al Wakrah,Al Shahaniya,Al Wakrah,9f2wvj7e1r8lndgbf9ae1oavo,dh11l55ywya9aa6ffcdsgs1ec
2025-08-29,3,Al Arabi 3-2 Umm Salal,Al Arabi,Umm Salal,9f2wvj7e1r8lndgbf9ae1oavo,dgk0c5i62zf3cgfur9cqk6djo
2025-08-28,3,Al Sadd 2-0 Al Gharafa,Al Sadd,Al Gharafa,9f2wvj7e1r8lndgbf9ae1oavo,dg3h3a7kxmaf9vyindipycn4k
2025-08-28,3,Al Rayyan 1-0 Al Duhail,Al Rayyan,Al Duhail,9f2wvj7e1r8lndgbf9ae1oavo,dfmumdzx3wdyqfklisnhwd3bo
2025-08-23,2,Al Duhail 0-1 Al Wakrah,Al Duhail,Al Wakrah,9f2wvj7e1r8lndgbf9ae1oavo,df6bo47hp5gnrd1z853co3l78
2025-08-23,2,Umm Salal 2-0 Al Shahaniya,Umm Salal,Al Shahaniya,9f2wvj7e1r8lndgbf9ae1oavo,deprhv7u6c3xqhw68r0b2ypzo
2025-08-22,2,Al Shamal 4-2 Al Rayyan,Al Shamal,Al Rayyan,9f2wvj7e1r8lndgbf9ae1oavo,de94t72bbj1idkp8ggtkldyqc
2025-08-22,2,Al Gharafa 2-1 Al Arabi,Al Gharafa,Al Arabi,9f2wvj7e1r8lndgbf9ae1oavo,ddsl0p39qop8pawzilluyucr8
2025-08-21,2,Al Ahli 0-2 Al Sadd,Al Ahli,Al Sadd,9f2wvj7e1r8lndgbf9ae1oavo,ddc5sfsnjipzhdyi6ag4ucf84
2025-08-21,2,Qatar SC 2-0 Al Sailiya,Qatar SC,Al Sailiya,9f2wvj7e1r8lndgbf9ae1oavo,dcu7eyn7r0wd9vapvrg5nejo4
2025-08-16,1,Al Sadd 2-3 Qatar SC,Al Sadd,Qatar SC,9f2wvj7e1r8lndgbf9ae1oavo,dcdtu0r0rhyy455apj42ozod0
2025-08-16,1,Al Duhail 1-1 Al Shahaniya,Al Duhail,Al Shahaniya,9f2wvj7e1r8lndgbf9ae1oavo,dbsxf1o4r0uwprnj0ih495lp0
2025-08-15,1,Al Gharafa 4-2 Umm Salal,Al Gharafa,Umm Salal,9f2wvj7e1r8lndgbf9ae1oavo,db8pld58uc1d5e01ynabbk9w4
2025-08-15,1,Al Arabi 2-2 Al Wakrah,Al Arabi,Al Wakrah,9f2wvj7e1r8lndgbf9ae1oavo,danqhng818e0vikkoh8294bv8
2025-08-14,1,Al Shamal 2-0 Al Ahli,Al Shamal,Al Ahli,9f2wvj7e1r8lndgbf9ae1oavo,da2pswi2sjuqqibvmrdhjllas
2025-08-14,1,Al Rayyan 3-1 Al Sailiya,Al Rayyan,Al Sailiya,9f2wvj7e1r8lndgbf9ae1oavo,d9e6wv1v8toi441igugw5c4d0
